class_alegria,class_desgosto,class_medo,class_raiva,class_surpresa,class_tristeza,class_neutro,texto
0,0,0,0,0,0,1,"Lucros da Viacom caem 32% no segundo trimestre: Queda dos rendimentos afetou resultado do grupo de comunicação. Empresa norte-americana lucrou US$ 277 milhões no período."
0,0,0,0,0,1,0,"Inundações na Sérvia e na Bósnia matam mais de 40 pessoas. Cerca de 50 mil estão desabrigados nos dois países, nos Bálcãs. Diques protegem central de energia na Sérvia."
1,0,0,0,0,0,0,"Leão resgatado de circo em MS ganha nova casa: Ele será levado para santuário ecológico em Cotia (SP). Segundo promotor de Justiça, animal mostra boa recuperação."
0,1,0,0,0,0,1,"Presidente da CPI pede o indiciamento de Dantas, Protógenes e Lacerda: Marcelo Itagiba (PMDB-RJ) defendeu sua posição em voto em separado. Ex-relator apresentou proposta sem estes indiciamentos."
0,0,1,0,1,0,1,"Homem leva ovelhas carneadas em 'açougue sobre rodas' no Níger. Motorista transportou carcaças em moto na capital Agadez. Cena foi registrada pelo fotógrafo Joe Penney."
0,0,0,0,0,1,0,"Explosão destrói ônibus e mata sete passageiros no Quênia. Episódio ocorreu em um bairro de Nairóbi onde vive grande número de somalis ou quenianos de origem somali, deixando pelo menos sete mortos."
0,1,1,0,1,0,0,"Show de bravura' põe crianças em risco em escola na Índia: Entidades de defesa dos direitos infantis protestaram contra o desafio. Diretor de colégio em Villupuram disse que pais e professores autorizaram."
0,1,0,0,0,0,1,"Médicos em Guantánamo violam ética profissional, diz relatório: Relatório critica Pentágono por contar com a ajuda de médicos em interrogatórios."
0,0,0,0,1,0,1,"Turistas fazem fila para conhecer vendedor sósia de presidente chinês. Shao Jianhua viu número de clientes aumentar em sua loja. Vendedor virou celebridade na China e deu até entrevistas para TVs."
1,1,0,0,1,0,0,"Câmeras de segurança flagram assalto a funerária no RS: Ação foi acompanhada por funcionário que estava em outra loja. Polícia foi acionada e prendeu assaltantes em menos de 5 minutos."
0,1,0,0,0,1,0,"Motorista de ônibus incendiado que matou crianças na Colômbia é detido. Veículo pegou fogo na noite deste domingo (18). Motorista se entregou e prestará depoimento."
0,0,1,0,1,1,0,"Operário é flagrado trabalhando sem equipamentos de segurança. Ele estava no parapeito de um apartamento localizado no centro de Belém. Dono do imóvel não foi localizado, mas deve ser notificado posteriormente."
0,0,0,0,0,0,1,"Confiança do consumidor nos EUA tem forte alta em abril: O índice avançou para 65,1 em abril, ante 57,3 em março. Esta foi a 1ª alta na comparação ano a ano desde julho de 2007."
0,0,0,0,0,0,1,"Centrais fazem 1º de maio com shows, prêmios e protesto por juro menor: Força Sindical pretende reunir 10 milhões em festas pelo país. CUT mudou estratégia neste ano e promoverá atos menores e serviço."
0,0,0,0,0,1,0,"Acidente em mina deixa 22 mortos na China. Acidente ocorreu em uma mina de carvão no sudoeste do país. Causa foi um escapamento de gás."
0,1,0,0,1,1,0,"Motocicleta-bomba mata 8 no Iraque: Ataque ocorreu próximo a cinema e mercado em Bagdá. Ficaram feridas 13 pessoas, segundo a polícia."
0,1,0,1,0,0,0,"Vítimas de caçadores, 13 tartarugas-da-Amazônia são apreendidas no PA: Animais foram capturados com anzóis e iscas. Espécie tem caça proibida, informa o Ibama."
1,0,1,0,1,0,0,"Americana leva susto após veado 'cair do céu' e atingir carro em rodovia. Heidi Conner viajava com a família em rodovia em Chicago. Animal de 90 kg saltou de passagem e caiu no veículo em movimento."
1,0,0,0,0,0,0,"Jornalista Merval Pereira ganha prêmio da Universidade de Columbia: Faculdade de jornalismo é uma das mais respeitadas do mundo. Além do brasileiro, blogueira cubana recebeu menção especial."
0,1,0,1,1,0,0,"Convidados param churrasco para ver cobra devorar wallaby na Austrália. Réptil de 1,8 m atacou marsupial próximo a casa no Território do Norte. Anfitriã disse que visitas 'não acreditavam' na cena feroz."
0,0,0,0,1,0,1,"Médicos tentam explicar origens das cãibras noturnas: Episódios são comuns, sobretudo em pessoas mais velhas. Múltiplas causas podem estar ligadas ao fenômeno."
0,1,0,1,0,1,0,"Homem mantém a ex-mulher refém por 13 horas e põe fogo na casa nos EUA: Caso ocorreu em South Windsor, Connecticut. Ele acabou se rendendo logo após o início do incêndio."
0,1,1,1,0,0,0,"Atirador abre fogo em shopping nos EUA. Segundo a imprensa local, duas pessoas morreram e uma ficou ferida. Jornal do Oregon diz que homem usava uma arma automática."
0,1,1,1,0,0,0,"Jovem foge de cativeiro após ser torturado durante nove dias em SP. Rapaz de 21 anos foi sequestrado quando ia ao trabalho em Cubatão. Família chegou a pagar o resgate duas vezes para os criminosos."
0,1,0,1,0,0,0,"Jovem rouba cartão de crédito da mãe e faz 'gracinha' em foto da polícia. Caso ocorreu em Alliance, no estado de Ohio. John Funk tentou usar o cartão na frente da polícia."
1,0,0,0,1,0,0,"Vinho tinto aumenta libido feminina, diz estudo: Pesquisadores avaliaram questionários de quase 800 mulheres."
0,1,1,0,0,0,0,"Talibã assume autoria de ataque a bomba no Paquistão: Atentado em Lahore na quarta-feira deixou 24 mortos. grupo ameaça realizar ataques em outras cidades."
0,1,0,0,1,1,1,"Servidores da Prefeitura de Goiânia fazem protesto no Paço Municipal. Agentes de trânsito e guardas civis, que estão em greve, também participam. Em geral, eles reivindicam que a data-base seja paga sem parcelamento."
0,1,0,0,0,1,0,"Desocupação de terra indígena tem confronto entre polícia e produtores. Produtores afirmam que vão resistir à desocupação na terra xavante. Durante confronto, agricultora passou mal e policial ficou ferido."
0,0,0,0,1,0,0,"Casal leva susto ao flagrar jacaré de 2,4 m em piscina de casa nos EUA. Sharon Bente pensou que barulho no quintal era causado por tempestade. Animal ficou nadando em círculos em piscina até ser capturado."
1,0,0,0,1,0,1,"Moratória da Soja na Amazônia é renovada e quer ampliar ações: Empresas boicotam grão produzido em áreas desmatadas depois de 2006. Acordo firmado com ONGs e MMA terá validade até julho de 2010."
0,1,0,0,1,0,0,"Bispo americano é preso acusado de dirigir bêbado. Religioso de 61 anos bateu em outro veículo e fugiu do local do acidente."
1,0,0,0,1,0,0,"Feira do Procon oferece serviços gratuitos e orientações em Curitiba. Evento faz parte da celebração do 'Dia Internacional do Consumidor'. Atendimentos são feitos até as 17h desta sexta-feira (14), no Centro."
1,0,0,0,0,0,1,"Lula presenteia presidente da Nigéria com bola autografada por Pelé: Umaru Musa Yar´Adua faz visita oficial ao Brasil. Encontro entre presidentes foi no Palácio do Itamaraty."
0,1,0,1,1,0,0,"Professores são acusados de fazer sexo com alunas na África do Sul: Em troca, elas recebiam dinheiro e bebidas. Caso é investigado, mas acusados ainda têm empregos garantidos."
0,1,0,0,0,0,1,"Mantega admite de novo que Brasil entrará em 'recessão técnica': Recessão se caracteriza por dois trimestres seguidos de queda no PIB. PIB caiu no último trimestre e ministro vê novo recuo 1º trimestre de 2009."
0,1,0,0,1,0,0,"Falsa bomba é abandonada no centro de Belo Horizonte: Polícia foi chamada por pessoa que viu artefato em cabine telefônica. Interdição de ruas em horário de pico provocou confusão no trânsito."
0,0,0,0,0,0,1,"Lula nega a jornal ser candidato ao Planalto em 2014. O ex-presidente Luiz Inácio Lula da Silva disse que 'não existe' a possibilidade de ser candidato à Presidência da República em 2014, mas não descartou uma volta em 2018, embora ache que 'já cumpriu sua missão na Presidência'."
0,0,0,0,1,1,0,"Diabetes mata mais que aids e trânsito no brasil. dados do ministério da saúde divulgados nesta terça-feira (13) indicam que 54 mil brasileiros morreram em 2010 em decorrência do diabetes. Isso significa que a doença matou quatro vezes mais do que a aids (12 mil óbitos) e superou o total de vítimas de trânsito (42 mil) no país."
0,1,1,0,0,0,0,"Jovem é detido dirigindo moto sem CNH e em alta velocidade em Araxá. PM informou que suspeito ignorou ordem de parada no Centro da cidade. Ele foi preso fazendo manobras perigosas no Bairro Santo Antônio."
0,0,0,0,0,0,1,"Governo quer estender emissão de extrato do INSS a todos os bancos: Para que isso ocorra, projeto de lei será enviado ao Congresso. Pela legislação atual, apenas BB e Caixa podem oferecer o serviço."
0,1,0,0,0,1,0,"Pedidos de auxílio-desemprego sobem 25 mil nos EUA na semana: Alta é menor do que a esperada por economistas. Total de americanos que recebem benefício tem queda."
0,0,0,0,0,1,1,"Casos de dengue ultrapassam 42 mil em Mato Grosso com 22 vítimas fatais. Números são deste ano e foram divulgados pela secretaria de Saúde. Casos de notificações aumentaram quase 500% em relação a 2011."
0,0,1,0,0,1,0,"Delegado suspeita de latrocínio ou execução em caso de PM morto. Soldado foi morto a tiros na tarde desta terça-feira, em Campo Grande. Polícia busca suspeitos de cometer crime."
0,1,0,1,0,1,0,"Vândalos destroem posto de saúde e deixam moradores sem atendimento. Caso aconteceu no bairro Jardim Sabiá, em Ponta Grossa, nesta quinta. Além de quebrar porta de vidro, vândalos furtaram computador."
0,1,0,0,1,0,0,"Ateus declaram 'guerra ao Natal' nos EUA. Grupos de ateus estão se mobilizando para impedir decoração natalina em locais públicos nos Estados Unidos, em um movimento batizado por jornais americanos de 'Guerra ao Natal'."
1,0,0,0,0,0,1,"Universidade de RO abre concurso para professores do magistério. São 34 vagas para o corpo docente em todo o estado via concurso. Inscrições devem ser feitas pelo site da Unir a partir do dia 25 de março."
0,1,1,0,0,0,0,"Câmera flagra assalto a radialista e vigilante de prédio em Salvador. Homem de 63 anos havia sacado dinheiro em banco e pagou funcionário."
0,0,1,0,0,1,0,"Perito é morto por policiais militares na Bahia: Polícia Militar informou que policiais foram recebidos a tiros. Uma testemunha teria informado que o perito não atirou."
0,1,1,0,0,0,0,"Mulher sai de casa por medo de ser morta pelo marido. Após 19 anos sendo vítima de violência doméstica, a auxiliar de serviços gerais Selma Santos Brito Reis, 36, prestou queixa no Complexo Policial Investigador Bandeira, no município de Feira de Santana (distanet a 108 km de Salvador), no final de semana, e resolveu sair de casa com medo de ser morta pelo marido, identificado como Hailton de Jesus Reis."
0,0,0,0,1,0,0,"Americano liga para a polícia após esposa jogar cerveja fora e vai preso. Carlos Bueno estava bêbado e reclamou que bebida tinha sido descartada. Homem acabou preso na Flórida após repetir ligação pelo mesmo motivo."
0,0,0,0,0,0,1,"Kassab fala em 'criatividade' para gerar empregos durante crise: Prefeito de SP esteve na festa do Dia do Trabalho da CUT. Evento acontece na Cidade Dutra, na Zona Sul de São Paulo."
0,0,0,0,0,0,1,"Em 12 anos, União banca subsídio de R$ 184 bilhões na dívida de estados: Valor supera os orçamentos anuais somados de SP e RJ. Com queda na taxa Selic, estados pressionam por mais concessões."
0,1,0,0,1,0,0,"Uruguai estuda isentar maconha de impostos para minar narcotráfico. Decreto define preço da maconha comparável ao do mercado negro. Uruguaios poderão comprar até 10 gramas por semana em farmácias."
0,1,0,0,1,0,0,"China proíbe jogos de internet que simulem operações da máfia: Webgames reúnem jogadores em 'carreira mafiosa'. Produções prejudicam 'moralidade e cultura chinesa', diz governo."
0,1,0,0,1,0,0,"Congressista é flagrado comendo cera de ouvido na Câmara dos EUA. Cena aconteceu durante sessão do Comitê Judiciário da Câmara. Representante cutucou orelha durante transmissão ao vivo."
0,0,0,0,1,0,0,"Marinha francesa captura 11 piratas na costa da Somália: Eles estavam em duas lanchas, armados com fuzis e um lança-foguetes. Piratas confundiram a fragata francesa com um navio mercante."
0,0,0,0,0,1,0,"Atirador mata duas pessoas e fere 10 em festa de carnaval no Rio. Ensaio de um bloco terminou em tragédia na noite de domingo."
0,0,0,1,0,1,0,"Pai é suspeito de abusar sexualmente da filha no interior do Piauí. Menina de 16 anos disse que sofria abusos há oito anos dentro de casa. Caso está sendo investigado pela polícia do município de José de Freitas."
0,0,0,0,0,0,1,"TSE cassa mandato de deputado estadual que trocou de partido no PR. Decisão contra Alceu Maron Filho (PSDB) foi tomada na noite de quinta (13). O suplente Felipe Lucas (PPS) deve ser o substituto de Maron na Alep."
0,0,0,0,1,1,0,"Filhote de jacaré é capturado por moradores de Jaboatão, PE. Um exemplar adulto também apareceu no local, mas conseguiu fugir. "
0,0,0,0,0,0,1,"Câmara aprova texto base do projeto com mudanças na lei eleitoral: Propaganda na internet foi regulamentada com restrições. Deputados votam agora destaques que podem mudar o texto já aprovado."
0,0,1,0,1,0,0,"Cientistas temem que máquinas superem humanos em inteligência: Um dos receios é a exploração criminosa da inteligência artificial. Grupo debate imposição de limites às pesquisas."
0,0,0,0,0,0,1,"BID dará empréstimo de US$ 3 bilhões ao México por gripe e crise: Os empréstimos para 2009 são quase triplo do valor oferecido em 2008. Objetivo é amenizar os impactos da gripe e da crise econômica."
0,1,0,0,0,1,0,"Vinte crianças morrem após comer merenda escolar na Índia. Uma investigação preliminar indica que a comida poderia estar contaminada com fósforo, utilizado para preservar arroz e trigo"
0,1,0,0,0,0,1,"Segredo de Justiça ‘praticamente não existe no Brasil’, diz Tarso: Ele falava sobre divulgação de gravações de conversas da família Sarney. Ministro critica STF por permitir a advogados acesso a todos os inquéritos."
0,1,0,0,0,0,0,"Falta de médicos especialistas faz pacientes procurarem Justiça em MS. Principais reclamações são na ortopedia, neurocirurgia e oftalmologia. Saúde explica o que está sendo feito para atrair mais profissionais."
